0 126090450 5045467 6430696 550453 0 0 86289 19990385 147838497 4598863 4593311 393593 0 0 0 769476 152529389 0 0 0 5664351 0 0 0 158193740
1 115844520 7212885 8840345 922482 0 0 181577 25191882 145199734 5773630 5702894 509697 0 0 0 1007736 151032050 0 0 0 7161641 0 0 0 158193691
2 112306274 8309515 9832075 1095829 0 0 226513 26423433 144598826 6091209 5901399 529941 0 0 0 1072264 150706931 0 0 0 7486708 0 0 0 158193639
3 107078761 9640525 11959352 1354654 0 0 334566 27825731 144064713 6318280 6128581 555594 0 0 0 1126421 150417718 0 0 0 7775871 0 0 0 158193589
4 106831019 10139274 12570359 1418588 0 0 374725 26859575 144674161 6053064 5872232 527725 0 0 0 1066358 150764842 0 0 0 7428698 0 0 0 158193540
5 107598934 10198587 12624341 1409665 0 0 383007 25978946 145188883 5790524 5693580 508801 0 0 0 1011692 151043048 0 0 0 7150432 0 0 0 158193480
6 107585177 10266591 12660635 1399060 0 0 385988 25895964 145248157 5763645 5668190 508157 0 0 0 1005266 151054187 0 0 0 7139228 0 0 0 158193415
7 107529630 10207517 12646080 1400166 0 0 386007 26023976 145160979 5810044 5699167 510749 0 0 0 1012437 151007053 0 0 0 7186323 0 0 0 158193376
8 106069356 10319314 12699467 1434389 0 0 386510 27284296 144446836 6162230 5955346 539517 0 0 0 1089403 150620097 0 0 0 7573235 0 0 0 158193332
9 104946174 10484302 12963465 1485647 0 0 403188 27910505 144134863 6301604 6088783 551658 0 0 0 1116373 150438505 0 0 0 7754776 0 0 0 158193281
10 104899164 10683825 13150461 1516541 0 0 413993 27529245 144362745 6194362 6000558 540714 0 0 0 1094850 150588488 0 0 0 7604741 0 0 0 158193229
11 104498146 10790273 13434962 1538693 0 0 432760 27498339 144429212 6128063 6009288 545051 0 0 0 1081559 150586165 0 0 0 7607008 0 0 0 158193173
12 103988292 10934040 13679573 1567961 0 0 446558 27576705 144401207 6153275 6011647 544514 0 0 0 1082486 150577430 0 0 0 7615699 0 0 0 158193129
13 103111559 10959028 13905418 1604210 0 0 460107 28152737 144097653 6284803 6138291 560291 0 0 0 1112021 150414318 0 0 0 7778741 0 0 0 158193059
14 101388432 11136988 14151907 1665699 0 0 471851 29378127 143422438 6615474 6381377 586228 0 0 0 1187487 150056533 0 0 0 8136471 0 0 0 158193004
15 101063122 11288635 14448552 1715731 0 0 497259 29179647 143568280 6549655 6324332 577293 0 0 0 1173386 150146874 0 0 0 8046072 0 0 0 158192946
16 100507975 11469351 14597728 1739203 0 0 502841 29375786 143475654 6593646 6354905 582798 0 0 0 1185881 150096722 0 0 0 8096162 0 0 0 158192884
17 99353786 11616324 14814878 1778188 0 0 516863 30112796 143118408 6715908 6546486 605062 0 0 0 1206971 149869781 0 0 0 8323054 0 0 0 158192835
18 99922272 11720931 14925546 1783280 0 0 525938 29314814 143568354 6522082 6351617 584810 0 0 0 1165918 150115115 0 0 0 8077666 0 0 0 158192781
