0 76820919 2083358 2620347 190750 0 0 24458 8008828 85620495 1898292 1785556 148189 0 0 0 296128 87225681 0 0 0 2522979 0 0 0 89748660
1 74698517 2952416 3609783 316137 0 0 63366 8108394 85643795 1891776 1771374 146947 0 0 0 294721 87239632 0 0 0 2508981 0 0 0 89748613
2 73514946 3334316 3906926 349403 0 0 70852 8572115 85414868 1997614 1868007 154613 0 0 0 313456 87092855 0 0 0 2655703 0 0 0 89748558
3 71921217 3918640 4883184 432481 0 0 113467 8479518 85541079 1942775 1809902 150880 0 0 0 303871 87187682 0 0 0 2560825 0 0 0 89748507
4 81832728 3058442 4138934 262491 0 0 110975 344878 89730697 17219 484 15 0 0 0 33 89747939 0 0 0 509 0 0 0 89748448
5 74131507 3168826 3958314 289089 0 0 73898 8126753 85643144 1892536 1770260 146791 0 0 0 295656 87236517 0 0 0 2511870 0 0 0 89748387
6 82644207 2655017 3830729 218774 0 0 102289 297307 89741854 736 5685 21 0 0 0 27 89748043 0 0 0 280 0 0 0 89748323
7 77323244 2417444 2756728 191797 0 0 33469 7025587 86153074 1664018 1550713 126686 0 0 0 253778 87532449 0 0 0 2215820 0 0 0 89748269
8 73774228 3455289 4337683 358247 0 0 96686 7726074 85905155 1772709 1659220 136664 0 0 0 274459 87374336 0 0 0 2373871 0 0 0 89748207
9 74387917 3292653 3778920 324372 0 0 71577 7892714 85758751 1841678 1718265 141977 0 0 0 287482 87277755 0 0 0 2470398 0 0 0 89748153
10 73236613 3772196 4636408 390812 0 0 106973 7605091 85977545 1741750 1626301 134303 0 0 0 268194 87428161 0 0 0 2319932 0 0 0 89748093
11 73806976 3759586 4745927 383829 0 0 111976 6939750 86325776 1586976 1472413 121122 0 0 0 241757 87619427 0 0 0 2128617 0 0 0 89748044
12 72401838 3878913 4892370 405446 0 0 113194 8056224 85740029 1844198 1732813 143738 0 0 0 287207 87281825 0 0 0 2466160 0 0 0 89747985
13 71908444 3974146 5088128 423366 0 0 121092 8232757 85670431 1882247 1756719 145608 0 0 0 292928 87231053 0 0 0 2516880 0 0 0 89747933
14 72030588 4025883 5117434 428840 0 0 122468 8022663 85780558 1829169 1712232 141280 0 0 0 284637 87299019 0 0 0 2448857 0 0 0 89747876
15 71579068 4117175 5294851 440357 0 0 129842 8186532 85701743 1869224 1743222 143131 0 0 0 290505 87260545 0 0 0 2487280 0 0 0 89747825
16 70836759 4222801 5410590 454495 0 0 132283 8690840 85435521 1998791 1845853 155353 0 0 0 312250 87110916 0 0 0 2636852 0 0 0 89747768
17 71222293 4263854 5444452 460017 0 0 136278 8220816 85684587 1877217 1748552 144872 0 0 0 292482 87246425 0 0 0 2501285 0 0 0 89747710
18 72321583 4179484 5385317 436314 0 0 135428 7289523 86178163 1650912 1538273 127036 0 0 0 253265 87530497 0 0 0 2217152 0 0 0 89747649
19 71300348 4194060 5414719 444969 0 0 134005 8259502 85671650 1880875 1756919 145042 0 0 0 293117 87231039 0 0 0 2516564 0 0 0 89747603
20 71763063 4201333 5445555 447889 0 0 137618 7752077 85940691 1755587 1645156 135375 0 0 0 270726 87403196 0 0 0 2344339 0 0 0 89747535
21 68503690 4397989 5544577 494574 0 0 131843 10674802 84385378 2474831 2290296 196564 0 0 0 400406 86506759 0 0 0 3240716 0 0 0 89747475
22 71335763 4478529 5819800 497948 0 0 155878 7459507 86117926 1676842 1566396 128903 0 0 0 257358 87522884 0 0 0 2224541 0 0 0 89747425
23 72257463 4207386 5484649 434717 0 0 138778 7224376 86202639 1638798 1529309 124940 0 0 0 251683 87571024 0 0 0 2176345 0 0 0 89747369
24 70768187 4368246 5811013 472856 0 0 151137 8175856 85737502 1848030 1731447 143422 0 0 0 286894 87281543 0 0 0 2465752 0 0 0 89747295
25 71253687 4246849 5550215 456647 0 0 139456 8100371 85755870 1842972 1720187 142209 0 0 0 285987 87282684 0 0 0 2464541 0 0 0 89747225
26 71660081 4237185 5520999 448970 0 0 138613 7741310 85941687 1754810 1644803 134693 0 0 0 271165 87402939 0 0 0 2344219 0 0 0 89747158
27 72341075 4177331 5539453 435596 0 0 142519 7111109 86270060 1613727 1495943 122005 0 0 0 245348 87588657 0 0 0 2158426 0 0 0 89747083
28 71206068 4215960 5529637 448086 0 0 138055 8209216 85686696 1871342 1751053 146105 0 0 0 291826 87251895 0 0 0 2495127 0 0 0 89747022
29 71914379 4209733 5558267 447266 0 0 141801 7475493 86078968 1694202 1582314 129742 0 0 0 261713 87491118 0 0 0 2255821 0 0 0 89746939
30 73139765 4055985 5367380 413349 0 0 134150 6636220 86507105 1496480 1402949 114398 0 0 0 225917 87767349 0 0 0 1979500 0 0 0 89746849
31 81074041 3165410 4805657 241772 0 0 131784 328110 89740373 616 5742 11 0 0 0 32 89746492 0 0 0 282 0 0 0 89746774
32 83402326 2245335 3729081 109626 0 0 85033 175274 89740271 570 5787 19 0 0 0 28 89746405 0 0 0 270 0 0 0 89746675
33 84395228 1815820 3248560 82212 0 0 69466 135275 89739972 561 5985 10 0 0 0 33 89746284 0 0 0 277 0 0 0 89746561
