0 130910083 2957797 3691077 309283 0 0 35180 12068586 144168942 2705473 2529684 121287 0 0 0 446620 149972006 0 0 0 0 0 0 0 149972006
1 126869568 4280113 5126290 473751 0 0 92126 13130131 143702027 2923068 2727952 131487 0 0 0 487445 149971979 0 0 0 0 0 0 0 149971979
2 125171547 4855995 5591491 527410 0 0 108224 13717290 143434102 3042049 2847682 137596 0 0 0 510528 149971957 0 0 0 0 0 0 0 149971957
3 123732274 5562359 6904902 605166 0 0 165982 13001245 143877534 2846401 2646146 126651 0 0 0 475196 149971928 0 0 0 0 0 0 0 149971928
4 123318959 5674561 7033099 609556 0 0 169910 13165820 143805834 2876163 2681311 128310 0 0 0 480287 149971905 0 0 0 0 0 0 0 149971905
5 122914450 5775115 7161151 618489 0 0 176406 13326279 143731011 2912715 2710729 130011 0 0 0 487424 149971890 0 0 0 0 0 0 0 149971890
6 122859984 5853145 7125916 620578 0 0 174101 13338140 143725977 2906401 2722066 131872 0 0 0 485548 149971864 0 0 0 0 0 0 0 149971864
7 123375632 5838367 7166801 613920 0 0 177454 12799671 143985197 2791374 2606241 125124 0 0 0 463909 149971845 0 0 0 0 0 0 0 149971845
8 122785027 5899732 7238153 624957 0 0 178647 13245297 143773646 2889569 2696279 129796 0 0 0 482523 149971813 0 0 0 0 0 0 0 149971813
9 122471505 5950537 7383030 637458 0 0 185780 13343473 143734536 2917926 2703085 129938 0 0 0 486298 149971783 0 0 0 0 0 0 0 149971783
10 138616953 4416761 6022486 315862 0 0 176991 422700 149948378 22870 472 6 0 0 0 27 149971753 0 0 0 0 0 0 0 149971753
11 125261137 4797334 6112064 462235 0 0 119680 13219279 143705472 2923184 2724466 130779 0 0 0 487828 149971729 0 0 0 0 0 0 0 149971729
12 122752036 5690514 7278525 614242 0 0 178494 13457893 143667398 2934463 2746467 132821 0 0 0 490555 149971704 0 0 0 0 0 0 0 149971704
13 124166710 5366468 6378698 565872 0 0 140056 13353872 143635432 2954623 2752785 133050 0 0 0 495786 149971676 0 0 0 0 0 0 0 149971676
14 122040015 6064820 7768621 659753 0 0 199418 13239013 143791542 2883953 2686545 129824 0 0 0 479776 149971640 0 0 0 0 0 0 0 149971640
15 121657215 6098485 7938402 666995 0 0 207859 13402660 143715284 2928628 2711031 129530 0 0 0 487143 149971616 0 0 0 0 0 0 0 149971616
16 116189788 6642504 8419057 791472 0 0 213958 17714808 141607107 3904566 3603158 178661 0 0 0 678095 149971587 0 0 0 0 0 0 0 149971587
17 120023572 6682327 8595644 760417 0 0 240714 13668881 143631639 2962496 2752728 131627 0 0 0 493065 149971555 0 0 0 0 0 0 0 149971555
18 121322450 6445329 8252398 693652 0 0 221383 13036313 143912205 2827945 2636999 126478 0 0 0 467898 149971525 0 0 0 0 0 0 0 149971525
19 120784460 6524020 8587331 705773 0 0 237704 13132213 143887353 2837257 2647185 128096 0 0 0 471610 149971501 0 0 0 0 0 0 0 149971501
20 121545523 6314873 8159615 676317 0 0 216739 13058412 143895844 2838970 2639499 126640 0 0 0 470526 149971479 0 0 0 0 0 0 0 149971479
21 122303300 6192372 8044169 659905 0 0 214812 12556895 144135948 2732340 2531639 120006 0 0 0 451520 149971453 0 0 0 0 0 0 0 149971453
22 119747600 6394454 8171556 709979 0 0 212608 14735231 143065130 3223550 2992082 145697 0 0 0 544969 149971428 0 0 0 0 0 0 0 149971428
23 121819194 6358549 8224483 689462 0 0 224720 12654995 144105655 2741982 2549685 121829 0 0 0 452252 149971403 0 0 0 0 0 0 0 149971403
